Day,State ID,State,Lat,Long_,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate,Resident Population 2020 Census,Population Density 2020 Census,Density Rank 2020 Census,SexRatio,Confirmed,Deaths,Recovered
10,41,South Carolina,33.8569,-80.945,184998,6885.700002,3466585,1.6390945630000002,67329.14277,"5,118,425",170.2,21,94,True,True,True
10,42,South Dakota,44.2998,-99.4388,5040,11678.85027,384161,1.534098608,43424.75462,"886,667",11.7,48,102,True,True,True
10,45,Utah,40.15,-111.8624,55217,9544.697715999999,2373998,0.454903447,74049.56646,"3,271,616",39.7,42,101,True,True,True
10,46,Vermont,44.0459,-72.7107,2796,1437.0445630000002,759091,1.739712278,121651.3432,"643,077",69.8,33,97,True,False,True
10,47,Virginia,37.7693,-78.17,360475,4672.896868,4588152,1.3496098840000001,53753.638179999994,"8,631,393",218.6,16,97,True,True,True
10,49,West Virginia,38.4912,-80.9545,29248,5647.527798,1662374,1.563055764,92758.79712999999,"1,793,716",74.6,31,98,True,True,True
10,50,Wisconsin,44.2685,-89.6165,71828,9450.686775,5608884,1.012248755,96332.2899,"5,893,718",108.8,27,99,True,True,True
10,51,Wyoming,42.756,-107.3025,1787,8091.796412999999,528137,1.0441578409999999,91253.35416,"576,851",5.9,51,104,True,False,True
11,1,Alabama,32.3182,-86.9023,186969,8239.542257,1972863,1.3235148509999999,40236.356569999996,"5,024,279",99.2,29,94,True,True,False
11,2,Alaska,61.3707,-152.4044,43005,6888.7081450000005,1357708,0.44449736100000004,185594.5977,"733,391",1.3,52,109,True,False,False
11,3,Arizona,33.7298,-111.4312,531482,8621.588118000001,5696693,1.6169461440000001,42554.326539999995,"7,151,502",62.9,35,99,True,True,True
11,4,Arkansas,34.9697,-92.3731,25563,8494.388635,2202491,1.5920013730000002,72983.23548999999,"3,011,524",57.9,36,96,True,True,True
11,5,California,36.1162,-119.6816,2727541,6980.1716799999995,36170528,1.105140244,91542.62973,"39,538,223",253.7,13,99,True,True,False
11,6,Colorado,39.0598,-105.3111,338390,6300.4277329999995,4798163,1.4367808169999998,83319.72502,"5,773,714",55.7,39,101,True,True,True
11,7,Connecticut,41.5978,-72.7554,197142,5984.314867,4736445,3.0071522980000003,132848.9123,"3,605,944",744.7,6,95,True,True,False
11,8,Delaware,39.3185,-75.5071,45990,6760.056852,1063800,1.497865617,109246.1829,"989,948",508,8,94,True,True,False
11,9,District of Columbia,38.8974,-77.0268,9019,4533.198063,960916,2.566186353,136155.4887,"689,545","11,280.00",1,96,True,True,False
11,10,Florida,27.7663,-81.6868,1465515,6930.832611,16914911,1.549860069,78755.55511,"21,538,187",401.4,10,96,True,True,False
11,11,Georgia,33.0406,-83.6431,753024,7200.419537000001,5708060,1.500982997,53761.25637999999,"10,711,908",185.6,19,95,True,True,False
11,12,Hawaii,21.0943,-157.4983,11482,1677.270262,875020,1.296951322,61800.78425,"1,455,271",226.6,15,101,True,False,False
11,13,Idaho,44.2405,-114.4788,82683,8407.024926,562715,1.027695871,31488.22231,"1,839,106",22.3,46,101,True,True,True
11,15,Indiana,39.8494,-86.2583,190588,8427.206542,6140884,1.5891761169999998,91216.34337999999,"6,785,528",189.4,18,97,True,True,True
11,17,Kansas,38.5266,-96.7265,240502,8534.816364,1066516,1.306274784,36608.34363,"2,937,880",35.9,43,99,True,True,True
11,18,Kentucky,37.6681,-84.6701,263764,6842.622546,3335482,0.955820298,74658.14977999999,"4,505,836",114.1,25,97,True,True,True
11,19,Louisiana,31.1695,-91.8678,59943,7490.846012999999,4458747,2.27375845,95911.90748,"4,657,757",107.8,28,96,True,True,False
11,20,Maine,44.6939,-69.3819,17421,2202.8519309999997,1196269,1.479180034,88994.07236,"1,362,359",44.2,40,96,True,True,True
11,21,Maryland,39.0639,-76.8021,293954,5122.434532,6188765,2.03464154,102366.7313,"6,177,224",636.1,7,94,True,True,True
11,22,Massachusetts,42.2302,-71.5301,126130,6279.329875,11774727,3.03856489,170833.8321,"7,029,917",901.2,5,94,True,True,False
11,23,Michigan,43.3266,-84.5361,138411,5684.290863,8588813,2.499991192,86001.16132999999,"10,077,331",178,20,97,True,True,False
11,24,Minnesota,45.6945,-93.9002,14768,7758.520414,5687368,1.320757304,100846.4382,"5,706,494",71.7,32,99,True,True,True
11,25,Mississippi,32.7416,-89.6787,36235,8074.494926,1463235,2.158054838,49165.38117,"2,961,279",63.1,34,94,True,True,True
11,26,Missouri,38.4561,-92.2884,430324,7111.4642810000005,3830281,1.406082101,62408.569189999995,"6,154,913",89.5,30,96,True,True,False
11,27,Montana,46.9219,-110.4544,4922,8107.670629000001,845439,1.2198077390000002,79103.33108999999,"1,084,225",7.4,50,101,True,True,True
11,28,Nebraska,41.1254,-98.2681,53188,9133.026745000001,1852051,1.002999943,95742.52174,"1,961,504",25.5,45,100,True,True,True
11,29,Nevada,38.3135,-117.0554,246749,8124.556029,2235084,1.398606987,72563.98702,"3,104,614",28.3,44,101,True,True,False
11,30,New Hampshire,43.4525,-71.5639,6118,3846.920412,1098825,1.661345518,80813.12867,"1,377,529",153.8,23,98,True,False,True
11,31,New Jersey,40.2989,-74.521,510256,6644.329833,8251845,3.3641610269999997,92903.27047999999,"9,288,994","1,263.00",2,95,True,False,True
11,32,New Mexico,34.8405,-106.2485,75497,7491.645718000001,2101155,1.759534525,100206.3115,"2,117,522",17.5,47,98,True,True,True
11,33,New York,42.1657,-74.9481,999337,5910.3369299999995,27524906,3.464515978,141490.3215,"20,201,249",428.7,9,94,True,True,True
11,34,North Carolina,35.6301,-79.8064,100071,5998.464543,7668690,1.204532016,73118.12148,"10,439,388",214.7,17,95,True,True,True
11,35,North Dakota,47.5289,-99.78399999999999,1881,12443.8694,1280626,1.4257091640000001,168047.4817,"779,094",11.3,49,105,True,False,True
11,36,Ohio,40.3888,-82.7649,136175,6715.2903129999995,8186142,1.2359912709999998,70032.26938,"11,799,448",288.8,12,96,True,True,True
11,37,Oklahoma,35.5653,-96.9289,43163,8472.313798000001,2835163,0.827747899,71649.83013999999,"3,959,353",57.7,37,98,True,True,True
11,38,Oregon,44.571999999999996,-122.0709,119124,3001.775597,2839839,1.274021184,67330.86961000001,"4,237,256",44.1,41,98,True,True,False
11,39,Pennsylvania,40.5908,-77.2098,175618,5708.27705,8145981,2.436050593,32170.001080000002,"13,002,700",290.6,11,96,True,True,True
11,40,Rhode Island,41.6809,-71.5118,92660,9496.951464,2166820,1.9352530140000002,204540.2842,"1,097,379","1,061.40",3,95,True,True,True
11,41,South Carolina,33.8569,-80.945,186523,6946.4724590000005,3488615,1.628948649,67757.01661,"5,118,425",170.2,21,94,True,True,True
11,42,South Dakota,44.2998,-99.4388,5102,11699.31013,384712,1.531415762,43487.038510000006,"886,667",11.7,48,102,True,False,True
11,45,Utah,40.15,-111.8624,54917,9590.986531999999,2381850,0.45400884,74294.48545,"3,271,616",39.7,42,101,True,True,True
11,46,Vermont,44.0459,-72.7107,2895,1454.8333380000001,761740,1.718440185,122075.8699,"643,077",69.8,33,97,True,False,True
11,47,Virginia,37.7693,-78.17,364851,4725.969212,4621140,1.336932863,54140.11731,"8,631,393",218.6,16,97,True,True,True
11,49,West Virginia,38.4912,-80.9545,29257,5707.232721,1674403,1.55843648,93430.00323,"1,793,716",74.6,31,98,True,True,True
11,50,Wisconsin,44.2685,-89.6165,71537,9479.575037,5626886,1.010069899,96641.47331,"5,893,718",108.8,27,99,True,True,True
11,51,Wyoming,42.756,-107.3025,1924,8189.073518000001,534614,1.031754404,92372.47283,"576,851",5.9,51,104,True,False,True
12,1,Alabama,32.3182,-86.9023,190591,8318.021857,1981019,1.366440439,40402.69743,"5,024,279",99.2,29,94,True,True,False
12,2,Alaska,61.3707,-152.4044,43132,6906.205359999999,1357708,0.44535054,185594.5977,"733,391",1.3,52,109,True,True,False
12,3,Arizona,33.7298,-111.4312,538861,8739.177523,5742443,1.647854111,42806.22533,"7,151,502",62.9,35,99,True,True,True
12,4,Arkansas,34.9697,-92.3731,25732,8600.724235,2208736,1.587729674,73190.17405,"3,011,524",57.9,36,96,True,True,True
12,5,California,36.1162,-119.6816,2773506,7098.216165000001,36508384,1.110899955,92397.69678,"39,538,223",253.7,13,99,True,True,False
12,6,Colorado,39.0598,-105.3111,339766,6326.66613,4821636,1.4387817840000001,83727.33183,"5,773,714",55.7,39,101,True,True,True
12,7,Connecticut,41.5978,-72.7554,200798,6087.784798,4771175,2.9712458589999997,133823.0274,"3,605,944",744.7,6,95,True,True,False
12,8,Delaware,39.3185,-75.5071,46604,6823.624615000001,1073700,1.491436655,110262.8563,"989,948",508,8,94,True,True,False
12,9,District of Columbia,38.8974,-77.0268,9134,4594.12624,970048,2.5444900230000003,137449.4332,"689,545","11,280.00",1,96,True,True,True
12,10,Florida,27.7663,-81.6868,1480255,7000.188148,17031970,1.544880484,79300.57994,"21,538,187",401.4,10,96,True,True,False
12,11,Georgia,33.0406,-83.6431,762030,7287.003634999999,5737862,1.5073181580000001,54041.945960000005,"10,711,908",185.6,19,95,True,True,False
12,12,Hawaii,21.0943,-157.4983,11590,1684.89807,878074,1.291079812,62016.48172,"1,455,271",226.6,15,101,True,False,False
12,13,Idaho,44.2405,-114.4788,82921,8464.885161,564715,1.028603915,31600.137660000004,"1,839,106",22.3,46,101,True,True,True
12,15,Indiana,39.8494,-86.2583,190917,8473.83307,6175128,1.5958575019999999,91725.00182,"6,785,528",189.4,18,97,True,True,True
12,17,Kansas,38.5266,-96.7265,240502,8534.816364,1066516,1.306274784,36608.34363,"2,937,880",35.9,43,99,True,True,False
12,18,Kentucky,37.6681,-84.6701,266584,6910.264023000001,3343361,0.953590215,74834.50557000001,"4,505,836",114.1,25,97,True,True,True
12,19,Louisiana,31.1695,-91.8678,64595,7592.055058,4508788,2.2584639269999998,96988.33718999999,"4,657,757",107.8,28,96,True,True,False
12,20,Maine,44.6939,-69.3819,18109,2256.042946,1203694,1.4805777219999998,89546.44059,"1,362,359",44.2,40,96,True,True,True
12,21,Maryland,39.0639,-76.8021,296550,5166.515595,6220019,2.038411915,102883.6955,"6,177,224",636.1,7,94,True,True,True
12,22,Massachusetts,42.2302,-71.5301,135734,6420.4397149999995,11844709,2.999351455,171849.1671,"7,029,917",901.2,5,94,True,True,False
12,23,Michigan,43.3266,-84.5361,140775,5709.003343,8624043,2.507410331,86353.92496,"10,077,331",178,20,97,True,True,False
12,24,Minnesota,45.6945,-93.9002,14465,7781.837538,5714994,1.319762024,101336.2929,"5,706,494",71.7,32,99,True,True,True
12,25,Mississippi,32.7416,-89.6787,37785,8129.868498000001,1464883,2.183859115,49220.75474,"2,961,279",63.1,34,94,True,True,False
12,26,Missouri,38.4561,-92.2884,432331,7147.3425019999995,3844238,1.443477111,62635.97716,"6,154,913",89.5,30,96,True,True,False
12,27,Montana,46.9219,-110.4544,4827,8147.342105,851594,1.225352274,79679.22244,"1,084,225",7.4,50,101,True,True,True
12,28,Nebraska,41.1254,-98.2681,53315,9184.722148,1861366,1.0080486290000001,96224.06442000001,"1,961,504",25.5,45,100,True,True,True
12,29,Nevada,38.3135,-117.0554,249296,8208.740077,2254748,1.40245687,73202.39624,"3,104,614",28.3,44,101,True,True,False
12,30,New Hampshire,43.4525,-71.5639,6240,3846.920412,1104602,1.661345518,81237.99837,"1,377,529",153.8,23,98,True,True,True
12,31,New Jersey,40.2989,-74.521,514382,6695.9725020000005,8469406,3.369320503,95352.67766,"9,288,994","1,263.00",2,95,True,True,True
12,32,New Mexico,34.8405,-106.2485,74600,7533.947690000001,2113785,1.768645473,100808.6496,"2,117,522",17.5,47,98,True,True,True
12,33,New York,42.1657,-74.9481,1013401,5986.369282,27721577,3.436485133,142501.2983,"20,201,249",428.7,9,94,True,True,True
12,34,North Carolina,35.6301,-79.8064,106862,6063.786293,7727649,1.200990605,73680.27373,"10,439,388",214.7,17,95,True,True,False
12,35,North Dakota,47.5289,-99.78399999999999,1755,12461.978159999999,1282799,1.435220285,168332.6291,"779,094",11.3,49,105,True,True,True
12,36,Ohio,40.3888,-82.7649,134412,6783.567597,8225635,1.236162222,70370.13115,"11,799,448",288.8,12,96,True,True,True
12,37,Oklahoma,35.5653,-96.9289,40024,8528.164599,2864080,0.83092068,72380.61639,"3,959,353",57.7,37,98,True,True,True
12,38,Oregon,44.571999999999996,-122.0709,120243,3029.5867190000004,2839839,1.304586007,67330.86961000001,"4,237,256",44.1,41,98,True,True,False
12,39,Pennsylvania,40.5908,-77.2098,177212,5764.682347,8198497,2.44514183,32312.08057,"13,002,700",290.6,11,96,True,True,True
12,40,Rhode Island,41.6809,-71.5118,93381,9571.147135,2179821,1.9429349169999999,205767.5334,"1,097,379","1,061.40",3,95,True,True,True
12,41,South Carolina,33.8569,-80.945,186773,6979.54868,3498188,1.6306903719999999,67942.94653,"5,118,425",170.2,21,94,True,True,True
12,42,South Dakota,44.2998,-99.4388,4751,11726.89138,385382,1.527813925,43562.7739,"886,667",11.7,48,102,True,False,True
12,45,Utah,40.15,-111.8624,54792,9657.924401999999,2394548,0.459259307,74690.56051,"3,271,616",39.7,42,101,True,True,True
12,46,Vermont,44.0459,-72.7107,2863,1481.917149,767325,1.708662269,122970.9178,"643,077",69.8,33,97,True,True,True
12,47,Virginia,37.7693,-78.17,368908,4779.4047439999995,4640967,1.3425763640000001,54372.405470000005,"8,631,393",218.6,16,97,True,True,True
12,49,West Virginia,38.4912,-80.9545,28577,5758.623595,1684532,1.583287308,93995.19124,"1,793,716",74.6,31,98,True,True,True
12,50,Wisconsin,44.2685,-89.6165,72156,9536.372589,5644935,1.014499801,96951.46394,"5,893,718",108.8,27,99,True,True,True
12,51,Wyoming,42.756,-107.3025,2327,8306.047940999999,536070,1.085871193,92624.04559,"576,851",5.9,51,104,True,True,True
13,1,Alabama,32.3182,-86.9023,193551,8382.204628,1989724,1.4014769040000001,40580.235089999995,"5,024,279",99.2,29,94,True,True,False
13,2,Alaska,61.3707,-152.4044,43425,6946.394275,1370835,0.44474181399999996,187389.0191,"733,391",1.3,52,109,True,True,False
13,3,Arizona,33.7298,-111.4312,543384,8816.51258,5788321,1.663163111,43025.92064,"7,151,502",62.9,35,99,True,True,True
13,4,Arkansas,34.9697,-92.3731,28134,8682.47242,2208736,1.59758797,73190.17405,"3,011,524",57.9,36,96,True,True,False
13,5,California,36.1162,-119.6816,2811378,7195.39875,36842651,1.114432256,93243.68057000001,"39,538,223",253.7,13,99,True,True,False
13,6,Colorado,39.0598,-105.3111,342032,6369.001809,4856955,1.4409418330000001,84340.6435,"5,773,714",55.7,39,101,True,True,True
13,7,Connecticut,41.5978,-72.7554,204240,6186.767011999999,4828069,2.963151023,135418.8036,"3,605,944",744.7,6,95,True,True,False
13,8,Delaware,39.3185,-75.5071,47328,6898.283362,1081445,1.479761214,111058.2236,"989,948",508,8,94,True,True,False
13,9,District of Columbia,38.8974,-77.0268,9096,4619.205978,973570,2.549079755,137948.4774,"689,545","11,280.00",1,96,True,True,True
13,10,Florida,27.7663,-81.6868,1494076,7065.325365000001,17148040,1.541774741,79841.00001,"21,538,187",401.4,10,96,True,True,False
13,11,Georgia,33.0406,-83.6431,770485,7367.964901,5763974,1.508779375,54287.88134,"10,711,908",185.6,19,95,True,True,False
13,12,Hawaii,21.0943,-157.4983,11680,1691.46646,882893,1.298592843,62356.83734,"1,455,271",226.6,15,101,True,True,False
13,13,Idaho,44.2405,-114.4788,83167,8525.934983,566225,1.026489197,31684.633739999997,"1,839,106",22.3,46,101,True,True,True
13,15,Indiana,39.8494,-86.2583,192512,8527.931132,6220087,1.5960105830000002,92392.82026000001,"6,785,528",189.4,18,97,True,True,True
13,17,Kansas,38.5266,-96.7265,244621,8683.924905,1083932,1.3213961029999999,37206.1508,"2,937,880",35.9,43,99,True,True,True
13,18,Kentucky,37.6681,-84.6701,270567,7012.173898999999,3366855,0.9547339290000001,75360.37217,"4,505,836",114.1,25,97,True,True,True
13,19,Louisiana,31.1695,-91.8678,49199,7654.350784,4527858,2.25441567,97398.55111,"4,657,757",107.8,28,96,True,True,True
13,20,Maine,44.6939,-69.3819,18888,2317.3428,1214698,1.4542536119999998,90365.06146,"1,362,359",44.2,40,96,True,True,True
13,21,Maryland,39.0639,-76.8021,299024,5208.132088,6254353,2.03387462,103451.6051,"6,177,224",636.1,7,94,True,True,True
13,22,Massachusetts,42.2302,-71.5301,141566,6506.301122,11944985,2.978947345,173304.0232,"7,029,917",901.2,5,94,True,True,False
13,23,Michigan,43.3266,-84.5361,143863,5740.324509,8665671,2.500706464,86770.7528,"10,077,331",178,20,97,True,True,False
13,24,Minnesota,45.6945,-93.9002,15373,7808.2045069999995,5733978,1.326659915,101672.9106,"5,706,494",71.7,32,99,True,True,True
13,25,Mississippi,32.7416,-89.6787,39696,8195.120606999999,1466825,2.179180726,49286.00685,"2,961,279",63.1,34,94,True,True,False
13,26,Missouri,38.4561,-92.2884,434490,7182.960028,3859023,1.4424440109999999,62876.876110000005,"6,154,913",89.5,30,96,True,True,False
13,27,Montana,46.9219,-110.4544,4908,8201.235429999999,855069,1.21958176,80004.36012,"1,084,225",7.4,50,101,True,True,True
13,28,Nebraska,41.1254,-98.2681,56696,9263.764418,1874707,1.006144008,96913.73277999999,"1,961,504",25.5,45,100,True,True,False
13,29,Nevada,38.3135,-117.0554,250389,8245.848587,2268691,1.415831644,73655.06812000001,"3,104,614",28.3,44,101,True,True,False
13,30,New Hampshire,43.4525,-71.5639,6607,3980.6252950000003,1112047,1.635103926,81785.54119,"1,377,529",153.8,23,98,True,True,True
13,31,New Jersey,40.2989,-74.521,521699,6784.689362,8477286,3.345507767,95441.39452,"9,288,994","1,263.00",2,95,True,True,True
13,32,New Mexico,34.8405,-106.2485,74709,7588.553954999999,2124990,1.7640885119999998,101343.028,"2,117,522",17.5,47,98,True,True,True
13,33,New York,42.1657,-74.9481,1027051,6061.954415,27918445,3.4082217239999997,143513.2879,"20,201,249",428.7,9,94,True,True,True
13,34,North Carolina,35.6301,-79.8064,111853,6112.393837,7766179,1.208130743,74047.64302,"10,439,388",214.7,17,95,True,True,False
13,35,North Dakota,47.5289,-99.78399999999999,1742,12483.89239,1287521,1.4337520369999999,168952.2637,"779,094",11.3,49,105,True,True,True
13,36,Ohio,40.3888,-82.7649,133325,6840.894509000001,8250980,1.235682602,70586.95708,"11,799,448",288.8,12,96,True,True,True
13,37,Oklahoma,35.5653,-96.9289,39141,8626.901739,2889390,0.8343000429999999,73020.24705,"3,959,353",57.7,37,98,True,True,True
13,38,Oregon,44.571999999999996,-122.0709,121531,3061.096507,2856686,1.322913197,67730.30182000001,"4,237,256",44.1,41,98,True,True,False
13,39,Pennsylvania,40.5908,-77.2098,171549,5827.235127,8255043,2.468089898,32477.46112,"13,002,700",290.6,11,96,True,True,True
13,40,Rhode Island,41.6809,-71.5118,94397,9674.228143,2199630,1.938820315,207637.4343,"1,097,379","1,061.40",3,95,True,True,True
13,41,South Carolina,33.8569,-80.945,191027,7096.490502,3535436,1.617776659,68666.38932,"5,118,425",170.2,21,94,True,True,True
13,42,South Dakota,44.2998,-99.4388,4762,11777.98451,387299,1.539421277,43779.46757,"886,667",11.7,48,102,True,True,True
13,45,Utah,40.15,-111.8624,54945,9801.064144,2406992,0.46114481,75078.71282,"3,271,616",39.7,42,101,True,True,True
13,46,Vermont,44.0459,-72.7107,2889,1501.308517,771018,1.686592656,123562.7551,"643,077",69.8,33,97,True,False,True
13,47,Virginia,37.7693,-78.17,373195,4833.273759000001,4674630,1.34579258,54766.79274,"8,631,393",218.6,16,97,True,True,True
13,49,West Virginia,38.4912,-80.9545,27982,5824.968599,1697113,1.6006973709999999,94697.19838999999,"1,793,716",74.6,31,98,True,True,True
13,50,Wisconsin,44.2685,-89.6165,72229,9583.96437,5674434,1.017705459,97458.10772999999,"5,893,718",108.8,27,99,True,True,True
13,51,Wyoming,42.756,-107.3025,1863,8343.541958,537679,1.08099153,92902.05422,"576,851",5.9,51,104,True,False,True
14,1,Alabama,32.3182,-86.9023,186677,8455.381553,1999693,1.4339710019999998,40783.55192,"5,024,279",99.2,29,94,True,True,True
14,2,Alaska,61.3707,-152.4044,43764,6993.007949,1382276,0.445686807,188952.9694,"733,391",1.3,52,109,True,True,False
14,3,Arizona,33.7298,-111.4312,549519,8916.956106,5854089,1.67247011,43318.719489999996,"7,151,502",62.9,35,99,True,True,True
14,4,Arkansas,34.9697,-92.3731,24770,8765.015886,2233844,1.598421238,74022.16976,"3,011,524",57.9,36,96,True,True,True
14,5,California,36.1162,-119.6816,2851381,7298.245406,37130366,1.120713362,93971.84765,"39,538,223",253.7,13,99,True,True,False
14,6,Colorado,39.0598,-105.3111,344301,6410.729716,4895837,1.4399596940000001,85015.82639,"5,773,714",55.7,39,101,True,True,True
14,7,Connecticut,41.5978,-72.7554,205191,6213.917700999999,4850459,2.957877442,136046.8035,"3,605,944",744.7,6,95,True,True,False
14,8,Delaware,39.3185,-75.5071,48219,6989.886667,1089972,1.461837949,111933.8977,"989,948",508,8,94,True,True,False
14,9,District of Columbia,38.8974,-77.0268,9079,4650.378534,978833,2.565508836,138694.21,"689,545","11,280.00",1,96,True,True,True
14,10,Florida,27.7663,-81.6868,1507579,7129.205465000001,17282796,1.5421318819999998,80468.42179,"21,538,187",401.4,10,96,True,True,False
14,11,Georgia,33.0406,-83.6431,779349,7453.070298000001,5801007,1.5132865930000001,54636.67596,"10,711,908",185.6,19,95,True,True,False
14,12,Hawaii,21.0943,-157.4983,11838,1703.049428,888876,1.314643553,62779.40379,"1,455,271",226.6,15,101,True,True,False
14,13,Idaho,44.2405,-114.4788,83110,8581.55691,569199,1.0374418029999999,31851.051860000003,"1,839,106",22.3,46,101,True,True,True
14,15,Indiana,39.8494,-86.2583,195588,8592.917135,6271603,1.5906820119999998,93158.03601,"6,785,528",189.4,18,97,True,True,True
14,17,Kansas,38.5266,-96.7265,244621,8683.924905,1083932,1.3213961029999999,37206.1508,"2,937,880",35.9,43,99,True,True,False
14,18,Kentucky,37.6681,-84.6701,274304,7103.116096,3378562,0.958581224,75622.41015,"4,505,836",114.1,25,97,True,True,True
14,19,Louisiana,31.1695,-91.8678,54454,7768.63849,4563949,2.2373099119999997,98174.903,"4,657,757",107.8,28,96,True,True,False
14,20,Maine,44.6939,-69.3819,19657,2377.452366,1223968,1.442518305,91054.68483,"1,362,359",44.2,40,96,True,True,True
14,21,Maryland,39.0639,-76.8021,301923,5256.894179,6298178,2.0291679119999997,104176.5029,"6,177,224",636.1,7,94,True,True,True
14,22,Massachusetts,42.2302,-71.5301,116766,6592.699343,12046398,2.956192975,174775.3755,"7,029,917",901.2,5,94,True,True,True
14,23,Michigan,43.3266,-84.5361,146983,5773.317872,8714839,2.516767174,87263.07987,"10,077,331",178,20,97,True,True,False
14,24,Minnesota,45.6945,-93.9002,15131,7836.238251000001,5767323,1.331643794,102264.1726,"5,706,494",71.7,32,99,True,True,True
14,25,Mississippi,32.7416,-89.6787,41603,8260.574319,1468773,2.17859075,49351.46056,"2,961,279",63.1,34,94,True,True,False
14,26,Missouri,38.4561,-92.2884,437201,7227.864831999999,3882097,1.44362665,63252.83164,"6,154,913",89.5,30,96,True,True,False
14,27,Montana,46.9219,-110.4544,4843,8243.994543,862427,1.222335717,80692.80992,"1,084,225",7.4,50,101,True,True,True
14,28,Nebraska,41.1254,-98.2681,55079,9311.944533,1887154,1.009265479,97557.18545,"1,961,504",25.5,45,100,True,True,True
14,29,Nevada,38.3135,-117.0554,252514,8316.851484,2289156,1.4279468480000002,74319.48252,"3,104,614",28.3,44,101,True,True,False
14,30,New Hampshire,43.4525,-71.5639,6728,4028.6502060000003,1122237,1.6375187119999999,82534.96515,"1,377,529",153.8,23,98,True,True,True
14,31,New Jersey,40.2989,-74.521,528296,6864.534535,8534237,3.306594328,96082.57647999999,"9,288,994","1,263.00",2,95,True,False,True
14,32,New Mexico,34.8405,-106.2485,74898,7656.466026000001,2140562,1.7665049240000001,102085.6732,"2,117,522",17.5,47,98,True,True,True
14,33,New York,42.1657,-74.9481,1040039,6134.881938,28131034,3.388068068,144606.0904,"20,201,249",428.7,9,94,True,True,True
14,34,North Carolina,35.6301,-79.8064,121626,6206.338546,7850168,1.202133576,74848.44706,"10,439,388",214.7,17,95,True,True,False
14,35,North Dakota,47.5289,-99.78399999999999,1757,12515.779559999999,1294101,1.438486863,169815.7105,"779,094",11.3,49,105,True,True,True
14,36,Ohio,40.3888,-82.7649,133447,6906.374315000001,8304981,1.237468924,71048.93448,"11,799,448",288.8,12,96,True,True,True
14,37,Oklahoma,35.5653,-96.9289,38148,8706.305909,2908367,0.836560176,73499.83106,"3,959,353",57.7,37,98,True,True,True
14,38,Oregon,44.571999999999996,-122.0709,122639,3088.0540920000003,2874572,1.3336302070000001,68154.36809,"4,237,256",44.1,41,98,True,True,False
14,39,Pennsylvania,40.5908,-77.2098,165546,5883.179559,8307622,2.484186711,32624.14145,"13,002,700",290.6,11,96,True,True,True
14,40,Rhode Island,41.6809,-71.5118,95215,9759.279415,2219805,1.930628905,209541.8842,"1,097,379","1,061.40",3,95,True,True,True
14,41,South Carolina,33.8569,-80.945,195174,7209.178836,3576120,1.5986852740000002,69456.56721000001,"5,118,425",170.2,21,94,True,True,True
14,42,South Dakota,44.2998,-99.4388,4728,11813.81753,388172,1.544320269,43878.14966,"886,667",11.7,48,102,True,True,True
14,45,Utah,40.15,-111.8624,55371,9905.276364,2421802,0.459757085,75540.66522000001,"3,271,616",39.7,42,101,True,True,True
14,46,Vermont,44.0459,-72.7107,3008,1534.16166,779178,1.69225948,124870.4705,"643,077",69.8,33,97,True,True,True
14,47,Virginia,37.7693,-78.17,378200,4895.296935,4706714,1.346451624,55142.68084,"8,631,393",218.6,16,97,True,True,True
14,49,West Virginia,38.4912,-80.9545,27245,5871.114367,1711057,1.6175785740000002,95475.25956,"1,793,716",74.6,31,98,True,True,True
14,50,Wisconsin,44.2685,-89.6165,72763,9637.893706,5716124,1.0207427470000001,98174.1313,"5,893,718",108.8,27,99,True,True,True
14,51,Wyoming,42.756,-107.3025,2052,8414.728756,542316,1.071846574,93703.25127000001,"576,851",5.9,51,104,True,False,True
15,1,Alabama,32.3182,-86.9023,189537,8515.444553,2012213,1.44421452,41038.89615,"5,024,279",99.2,29,94,True,True,False
15,2,Alaska,61.3707,-152.4044,44072,7035.247319,1389226,0.44495395,189903.0135,"733,391",1.3,52,109,True,True,False
15,3,Arizona,33.7298,-111.4312,557481,9042.610118999999,5912271,1.6773374090000002,43605.28099,"7,151,502",62.9,35,99,True,True,True
15,4,Arkansas,34.9697,-92.3731,25643,8868.534868,2248612,1.5928409959999998,74511.53223,"3,011,524",57.9,36,96,True,True,True
15,5,California,36.1162,-119.6816,2889688,7396.926262999999,37449536,1.129165255,94779.623,"39,538,223",253.7,13,99,True,True,False
15,6,Colorado,39.0598,-105.3111,346450,6450.339102,4937103,1.438386036,85732.40725,"5,773,714",55.7,39,101,True,True,True
15,7,Connecticut,41.5978,-72.7554,207028,6266.592283,4880936,2.951365577,136901.6295,"3,605,944",744.7,6,95,True,True,False
15,8,Delaware,39.3185,-75.5071,48874,7057.870284999999,1101490,1.4579422930000001,113116.7305,"989,948",508,8,94,True,True,False
15,9,District of Columbia,38.8974,-77.0268,9167,4695.7204329999995,986795,2.54073627,139822.3731,"689,545","11,280.00",1,96,True,False,True
15,10,Florida,27.7663,-81.6868,1524268,7207.775195,17424558,1.537336562,81128.46339,"21,538,187",401.4,10,96,True,True,False
15,11,Georgia,33.0406,-83.6431,788992,7545.427925,5844021,1.5151099069999998,55041.802520000005,"10,711,908",185.6,19,95,True,True,False
15,12,Hawaii,21.0943,-157.4983,12043,1717.528138,894688,1.303561148,63189.89287,"1,455,271",226.6,15,101,True,False,False
